campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ctr_pct,conversion_rate_pct
986381,Festival Offer,2023-12-19,New Users,App,8706,803,51,4081.31,5153.8,1.71,9.223524006432346,6.351183063511831
331076,Flash Sale,2023-12-19,Inactive,SMS,4108,666,81,4459.67,6327.89,3.81,16.21226874391431,12.162162162162163
947057,Membership Drive,2023-12-19,All,App,6729,740,80,2906.91,9204.75,3.72,10.997176400653887,10.81081081081081
581930,Category Promotion,2023-12-19,Premium,App,4808,115,29,3642.85,5417.93,2.97,2.391846921797005,25.217391304347824
900221,App Push Notification,2023-12-19,Inactive,App,5959,642,88,4234.89,8459.99,3.61,10.773619734854842,13.707165109034266
767303,Email Campaign,2023-12-19,All,App,8133,936,25,2674.72,5576.09,2.81,11.50866838804869,2.6709401709401708
143893,Referral Program,2023-12-19,Inactive,Email,1369,824,65,3474.99,3754.92,3.51,60.18991964937911,7.8883495145631075
796108,New User Discount,2023-12-18,Inactive,App,4768,879,66,1509.74,9020.44,3.25,18.43540268456376,7.508532423208192
210501,Weekend Special,2023-12-18,New Users,Social Media,2866,485,46,1964.41,8944.04,2.79,16.92254012561061,9.484536082474227
351187,Festival Offer,2023-12-18,New Users,Email,5145,952,62,2763.96,7903.46,3.04,18.503401360544217,6.512605042016808
598616,Flash Sale,2023-12-18,Inactive,SMS,7003,379,17,4887.1,3803.73,2.03,5.411966300157076,4.485488126649076
120019,Membership Drive,2023-12-18,Inactive,App,6657,350,30,1637.46,7696.27,2.99,5.257623554153523,8.571428571428571
442443,Category Promotion,2023-12-18,Premium,App,9069,204,38,2897.21,5407.31,3.84,2.2494211048627193,18.627450980392158
977822,App Push Notification,2023-12-18,Inactive,App,8420,266,25,1813.24,8629.7,3.38,3.159144893111639,9.398496240601503
649434,Email Campaign,2023-12-18,New Users,Social Media,9217,216,61,2022.82,6857.66,3.37,2.3434957144407074,28.240740740740737
959697,Referral Program,2023-12-18,New Users,App,5356,841,68,2971.85,3586.72,2.95,15.702016430171769,8.085612366230679
412832,New User Discount,2023-12-17,Premium,App,7179,590,21,3853.51,5949.83,2.71,8.21841482100571,3.5593220338983054
747223,Weekend Special,2023-12-17,Premium,App,2697,153,24,3698.77,5809.56,3.07,5.672969966629588,15.686274509803921
603541,Festival Offer,2023-12-17,All,Email,4379,132,20,2115.53,3015.7,3.84,3.014386846311943,15.151515151515152
212243,Flash Sale,2023-12-17,New Users,App,4658,852,33,4961.7,8912.5,1.85,18.291112065264063,3.873239436619718
647648,Membership Drive,2023-12-17,New Users,SMS,9990,685,81,4932.38,9795.53,2.12,6.856856856856856,11.824817518248175
887270,Category Promotion,2023-12-17,Premium,Email,4485,954,15,4034.18,7109.35,1.95,21.270903010033447,1.5723270440251573
787752,App Push Notification,2023-12-17,Premium,Social Media,1547,265,80,1868.74,2196.54,3.83,17.129928894634777,30.18867924528302
934335,Email Campaign,2023-12-17,New Users,SMS,6383,152,50,1742.06,3381.28,2.24,2.3813253955820146,32.89473684210527
885791,Referral Program,2023-12-17,New Users,Social Media,5063,620,56,1831.62,7119.77,1.75,12.24570412798736,9.032258064516128
162641,New User Discount,2023-12-16,New Users,App,3680,236,54,4173.72,9950.31,2.45,6.41304347826087,22.88135593220339
112303,Weekend Special,2023-12-16,New Users,Social Media,8148,719,65,3834.05,4942.28,2.07,8.824251350024547,9.040333796940194
84920,Festival Offer,2023-12-16,New Users,App,7644,243,27,3971.53,3344.21,3.99,3.1789638932496076,11.11111111111111
916736,Flash Sale,2023-12-16,All,Email,5808,143,60,1663.59,7915.53,3.51,2.462121212121212,41.95804195804196
732931,Membership Drive,2023-12-16,All,Email,9433,877,83,1142.23,2478.77,2.98,9.29714830912753,9.464082098061574
736440,Category Promotion,2023-12-16,Premium,Social Media,8311,177,100,2967.94,2409.34,1.94,2.129707616411984,56.49717514124294
917774,App Push Notification,2023-12-16,All,App,7213,647,63,2340.61,2605.68,3.69,8.969915430472758,9.73724884080371
364020,Email Campaign,2023-12-16,Inactive,Social Media,9765,370,33,3418.22,9833.12,3.59,3.789042498719918,8.91891891891892
379422,Referral Program,2023-12-16,New Users,SMS,1929,393,40,3635.31,3087.46,3.88,20.37325038880249,10.178117048346055
518426,New User Discount,2023-12-15,New Users,App,8823,693,33,3137.53,6595.78,2.84,7.854471268276096,4.761904761904762
82086,Weekend Special,2023-12-15,All,Social Media,3980,146,56,2691.24,6653.71,2.53,3.6683417085427132,38.35616438356164
822436,Festival Offer,2023-12-15,All,Social Media,4432,384,74,3729.48,2594.86,3.32,8.664259927797833,19.270833333333336
26431,Flash Sale,2023-12-15,All,Email,3413,948,94,3262.52,5640.12,2.33,27.77615001464987,9.915611814345992
732032,Membership Drive,2023-12-15,New Users,Email,4040,635,47,1714.04,2123.97,1.84,15.717821782178218,7.4015748031496065
332197,Category Promotion,2023-12-15,All,Social Media,5616,314,74,4125.67,3870.15,1.74,5.5911680911680905,23.56687898089172
777194,App Push Notification,2023-12-15,New Users,Social Media,8729,350,44,3740.14,9009.75,3.68,4.0096230954290295,12.571428571428573
562049,Email Campaign,2023-12-15,New Users,Social Media,2631,445,43,1065.34,8164.14,2.25,16.9137210186241,9.662921348314606
448987,Referral Program,2023-12-15,All,SMS,4839,450,45,4004.61,5081.05,3.23,9.299442033477991,10.0
609434,New User Discount,2023-12-14,Inactive,SMS,2934,180,37,4188.74,2193.62,3.05,6.134969325153374,20.555555555555554
602887,Weekend Special,2023-12-14,Inactive,Email,2299,605,80,2992.02,7157.17,3.91,26.31578947368421,13.223140495867769
793823,Festival Offer,2023-12-14,New Users,Social Media,4094,611,11,1078.28,2847.19,1.67,14.92427943331705,1.800327332242226
981788,Flash Sale,2023-12-14,New Users,Social Media,9753,842,73,2931.27,3419.38,3.08,8.633241054034656,8.669833729216151
397759,Membership Drive,2023-12-14,New Users,App,5871,610,86,3584.41,7200.23,3.61,10.390052801907682,14.098360655737704
382406,Category Promotion,2023-12-14,Premium,Social Media,8146,551,99,4320.08,3925.8,3.08,6.764055978394304,17.96733212341198
624861,App Push Notification,2023-12-14,Premium,SMS,1562,371,92,2035.57,2676.76,2.76,23.751600512163893,24.797843665768195
965015,Email Campaign,2023-12-14,New Users,App,3670,124,21,2261.29,5012.62,3.88,3.3787465940054497,16.93548387096774
813639,Referral Program,2023-12-14,All,SMS,6004,391,56,4908.7,7066.56,1.9,6.512325116588941,14.322250639386189
361810,New User Discount,2023-12-13,Premium,Email,3656,859,94,4089.92,8683.76,2.13,23.495623632385122,10.942956926658907
423106,Weekend Special,2023-12-13,Premium,App,7748,976,41,1892.58,4659.32,2.7,12.596799173980383,4.200819672131147
167482,Festival Offer,2023-12-13,Inactive,App,8269,132,87,2381.14,5837.03,1.98,1.596323618333535,65.9090909090909
378443,Flash Sale,2023-12-13,New Users,Social Media,9099,477,35,1797.46,7515.77,3.59,5.242334322453017,7.337526205450734
968527,Membership Drive,2023-12-13,New Users,Email,3859,924,100,1127.1,7559.64,3.94,23.944026949987045,10.822510822510822
183638,Category Promotion,2023-12-13,New Users,SMS,2625,814,81,4619.34,6648.87,1.97,31.00952380952381,9.950859950859952
289041,App Push Notification,2023-12-13,Premium,Social Media,6232,149,57,2908.99,8714.66,3.75,2.390885750962773,38.25503355704698
950600,Email Campaign,2023-12-13,Premium,SMS,1372,777,86,3584.22,6245.95,3.81,56.63265306122449,11.068211068211069
970731,Referral Program,2023-12-13,All,Email,7350,442,18,4190.78,5941.79,3.17,6.01360544217687,4.072398190045249
183386,New User Discount,2023-12-12,New Users,SMS,9855,522,26,1082.15,5331.26,2.23,5.296803652968037,4.980842911877394
69958,Weekend Special,2023-12-12,New Users,Social Media,6631,214,82,2507.67,4356.1,2.89,3.2272658724174335,38.31775700934579
790729,Festival Offer,2023-12-12,All,Social Media,2850,289,22,2234.37,5709.87,3.82,10.140350877192983,7.612456747404845
524032,Flash Sale,2023-12-12,Premium,Email,3785,335,72,2462.33,5223.8,3.85,8.850726552179657,21.492537313432834
254306,Membership Drive,2023-12-12,All,Social Media,5545,815,24,1539.31,2233.02,2.32,14.697926059513074,2.9447852760736195
3444,Category Promotion,2023-12-12,All,Email,7349,832,80,4255.49,8255.5,2.25,11.32126819975507,9.615384615384617
141483,App Push Notification,2023-12-12,Premium,Social Media,1444,369,67,2929.45,9702.08,2.35,25.554016620498615,18.157181571815716
401819,Email Campaign,2023-12-12,Inactive,App,5466,693,10,4586.37,5353.07,3.26,12.678375411635564,1.443001443001443
994166,Referral Program,2023-12-12,Premium,SMS,5987,739,31,2843.95,4392.73,1.77,12.343410723233674,4.194857916102842
63810,New User Discount,2023-12-11,All,Social Media,1309,844,58,2162.76,6313.63,3.13,64.47669977081742,6.872037914691943
503991,Weekend Special,2023-12-11,New Users,App,4392,828,77,3057.43,9989.43,2.35,18.852459016393443,9.29951690821256
309673,Festival Offer,2023-12-11,New Users,SMS,9353,543,40,1295.06,9578.74,3.97,5.8056238640008555,7.366482504604052
540836,Flash Sale,2023-12-11,All,Social Media,2284,198,46,2718.51,6899.79,1.56,8.669001751313484,23.232323232323232
293456,Membership Drive,2023-12-11,Premium,Social Media,7280,391,94,1088.01,9274.29,2.51,5.3708791208791204,24.04092071611253
497310,Category Promotion,2023-12-11,New Users,App,9984,505,65,4111.07,6985.68,2.67,5.058092948717949,12.871287128712872
833745,App Push Notification,2023-12-11,All,App,7141,131,57,3801.07,6892.46,1.83,1.8344769640106426,43.51145038167939
848490,Email Campaign,2023-12-11,Inactive,App,9479,400,100,2461.18,4982.23,2.38,4.219854415022682,25.0
259905,Referral Program,2023-12-11,All,App,1887,234,39,3984.05,3486.11,3.84,12.400635930047695,16.666666666666664
307369,New User Discount,2023-12-10,Premium,App,5060,956,38,1716.9,2223.82,1.64,18.893280632411066,3.9748953974895396
81984,Weekend Special,2023-12-10,New Users,Email,6380,810,60,2353.97,3058.74,3.55,12.695924764890282,7.4074074074074066
462196,Festival Offer,2023-12-10,All,Social Media,5699,174,82,2112.06,2325.21,3.15,3.053167222319705,47.12643678160919
22894,Flash Sale,2023-12-10,Inactive,Email,4624,773,14,3176.89,7989.04,2.6,16.71712802768166,1.8111254851228977
227812,Membership Drive,2023-12-10,Inactive,SMS,7152,826,29,1592.55,7332.62,2.18,11.549217002237135,3.5108958837772395
46333,Category Promotion,2023-12-10,All,Social Media,6866,825,56,4794.23,6201.25,3.92,12.015729682493447,6.787878787878789
169484,App Push Notification,2023-12-10,All,SMS,3014,156,53,3288.24,3864.04,3.22,5.175846051758461,33.97435897435898
215282,Email Campaign,2023-12-10,Inactive,Social Media,6391,306,11,3154.3,4421.5,2.64,4.787983101236113,3.594771241830065
998687,Referral Program,2023-12-10,All,SMS,3873,361,82,2608.77,7292.07,3.4,9.320939839917376,22.71468144044321
492020,New User Discount,2023-12-09,Inactive,SMS,2426,390,63,3733.79,6412.95,3.56,16.075845012366035,16.153846153846153
390146,Weekend Special,2023-12-09,New Users,App,3213,953,32,1118.01,3315.16,2.25,29.660753190164957,3.3578174186778593
804269,Festival Offer,2023-12-09,Inactive,SMS,5469,382,85,3004.33,9224.1,1.63,6.984823550923386,22.25130890052356
842133,Flash Sale,2023-12-09,New Users,SMS,1524,519,42,3925.52,7436.23,3.19,34.05511811023622,8.092485549132949
239835,Membership Drive,2023-12-09,New Users,SMS,8727,741,50,2299.35,9039.79,1.58,8.490890340323135,6.747638326585695
196428,Category Promotion,2023-12-09,Inactive,App,3268,450,18,2687.94,5230.23,2.63,13.769889840881271,4.0
851175,App Push Notification,2023-12-09,New Users,App,8958,499,34,2257.8,6361.4,2.43,5.570439830319267,6.813627254509018
208326,Email Campaign,2023-12-09,Inactive,SMS,9861,987,87,1066.82,6040.35,2.9,10.009126863401278,8.814589665653495
501999,Referral Program,2023-12-09,Inactive,App,8771,125,82,4005.1,9770.06,2.66,1.4251510660129973,65.60000000000001
917527,New User Discount,2023-12-08,All,SMS,3253,974,11,3727.72,9676.99,2.34,29.941592376268062,1.1293634496919918
530023,Weekend Special,2023-12-08,All,App,7202,219,23,4676.88,6531.53,3.33,3.040821993890586,10.50228310502283
195261,Festival Offer,2023-12-08,Premium,SMS,5800,915,12,3629.38,5089.26,3.95,15.775862068965518,1.3114754098360655
559439,Flash Sale,2023-12-08,New Users,Social Media,5868,651,67,2440.79,7437.67,2.48,11.094069529652351,10.291858678955453
968922,Membership Drive,2023-12-08,New Users,Social Media,2311,748,57,3114.64,8221.14,2.75,32.366940718303766,7.620320855614973
413576,Category Promotion,2023-12-08,Premium,App,8457,555,40,4559.02,9051.01,2.84,6.56261085491309,7.207207207207207
223037,App Push Notification,2023-12-08,All,App,3394,500,84,3362.98,6314.63,3.9,14.73187978786093,16.8
34437,Email Campaign,2023-12-08,All,App,9485,691,38,2610.25,7619.36,3.67,7.2851871375856625,5.499276410998553
302317,Referral Program,2023-12-08,Inactive,Social Media,4060,619,70,2190.43,5051.72,2.23,15.246305418719212,11.308562197092083
236674,New User Discount,2023-12-07,Inactive,App,6798,327,77,1310.74,6209.81,2.56,4.810238305383936,23.547400611620795
388568,Weekend Special,2023-12-07,All,Social Media,8669,809,40,3952.11,4315.18,3.11,9.332102895374323,4.944375772558715
107126,Festival Offer,2023-12-07,Inactive,SMS,4282,179,60,3533.77,7807.14,3.9,4.180289584306399,33.5195530726257
296391,Flash Sale,2023-12-07,New Users,SMS,5660,174,36,4924.61,2659.45,2.45,3.0742049469964665,20.689655172413794
380238,Membership Drive,2023-12-07,New Users,SMS,8574,500,32,3599.19,6410.52,1.92,5.83158385817588,6.4
510012,Category Promotion,2023-12-07,Premium,Social Media,7398,991,91,2731.8,7671.15,2.98,13.395512300621789,9.182643794147326
930795,App Push Notification,2023-12-07,All,Social Media,1918,111,87,4903.9,3453.91,2.2,5.787278415015641,78.37837837837837
650760,Email Campaign,2023-12-07,New Users,SMS,7224,114,37,4660.8,8411.65,3.87,1.5780730897009967,32.45614035087719
138481,Referral Program,2023-12-07,New Users,Social Media,3443,988,70,4889.24,3822.29,3.71,28.695904734243392,7.08502024291498
179060,New User Discount,2023-12-06,All,SMS,5201,624,12,3292.4,4869.22,2.0,11.997692751393963,1.9230769230769231
367528,Weekend Special,2023-12-06,Inactive,SMS,2332,455,76,4961.31,7990.11,2.75,19.51114922813036,16.7032967032967
683419,Festival Offer,2023-12-06,Inactive,Social Media,7985,254,81,1231.15,4902.37,3.49,3.1809643080776455,31.88976377952756
10407,Flash Sale,2023-12-06,Premium,SMS,8189,182,33,4178.58,5531.81,2.88,2.222493588960801,18.13186813186813
205997,Membership Drive,2023-12-06,All,SMS,2804,530,57,2289.68,8539.39,2.55,18.901569186875893,10.754716981132075
574292,Category Promotion,2023-12-06,All,Email,6779,674,14,1753.91,9395.81,2.33,9.9424693907656,2.0771513353115725
843879,App Push Notification,2023-12-06,New Users,Social Media,8502,996,97,1018.26,5106.53,3.33,11.714890613973184,9.738955823293173
682216,Email Campaign,2023-12-06,Premium,SMS,8276,825,71,2609.97,2533.5,1.84,9.968583856935718,8.606060606060606
97826,Referral Program,2023-12-06,All,Email,1769,768,30,1447.44,2701.3,3.1,43.414358394573206,3.90625
855574,New User Discount,2023-12-05,All,Email,9303,335,37,4511.02,8311.45,1.54,3.600988928302698,11.044776119402986
14196,Weekend Special,2023-12-05,Premium,App,1580,904,20,2739.51,3614.18,2.96,57.21518987341773,2.2123893805309733
35758,Festival Offer,2023-12-05,All,Social Media,4879,415,59,2679.98,4890.31,2.86,8.505841360934618,14.216867469879519
220225,Flash Sale,2023-12-05,All,Email,3071,228,30,4343.75,8398.05,1.92,7.424291761641159,13.157894736842104
152900,Membership Drive,2023-12-05,Inactive,SMS,2923,758,50,2678.14,5253.43,3.38,25.932261375299348,6.596306068601583
148791,Category Promotion,2023-12-05,All,Social Media,6040,791,42,3892.86,8212.92,1.65,13.096026490066226,5.3097345132743365
48752,App Push Notification,2023-12-05,Inactive,Email,3670,850,28,4480.14,6691.74,2.84,23.160762942779293,3.294117647058824
156424,Email Campaign,2023-12-05,All,SMS,6576,909,77,2184.42,2159.92,2.87,13.822992700729927,8.47084708470847
635906,Referral Program,2023-12-05,Premium,App,5965,829,83,1411.03,3551.8,1.94,13.897736797988264,10.012062726176115
984066,New User Discount,2023-12-04,Premium,SMS,2661,872,30,1686.9,5433.0,1.69,32.76963547538519,3.4403669724770642
54315,Weekend Special,2023-12-04,All,Social Media,1640,620,53,3680.33,9123.9,3.46,37.80487804878049,8.548387096774194
374529,Festival Offer,2023-12-04,New Users,SMS,8108,245,93,1034.28,5814.4,3.09,3.021706956092748,37.95918367346939
851003,Flash Sale,2023-12-04,Inactive,SMS,5131,800,89,4942.56,3516.68,1.94,15.59150263106607,11.125
645770,Membership Drive,2023-12-04,All,Email,3509,470,53,2693.98,8708.77,3.81,13.394129381590197,11.27659574468085
680034,Category Promotion,2023-12-04,Inactive,Social Media,9168,129,95,3987.88,9301.94,2.69,1.407068062827225,73.64341085271317
927300,App Push Notification,2023-12-04,Inactive,App,8387,791,10,2142.68,4715.84,2.31,9.431262668415405,1.2642225031605563
935473,Email Campaign,2023-12-04,All,SMS,8162,829,85,1042.25,6741.1,2.32,10.156824307767703,10.253317249698432
243745,Referral Program,2023-12-04,All,SMS,7584,975,85,4245.97,7191.47,1.6,12.856012658227847,8.717948717948717
567539,New User Discount,2023-12-03,Inactive,SMS,5962,617,20,3870.08,2686.66,3.61,10.348876216034887,3.2414910858995136
890153,Weekend Special,2023-12-03,Inactive,Email,2076,647,87,3266.99,8262.93,1.95,31.165703275529864,13.446676970633694
115619,Festival Offer,2023-12-03,All,SMS,4443,818,43,1690.72,2483.09,2.09,18.41098356966014,5.256723716381418
711524,Flash Sale,2023-12-03,Premium,Email,7815,124,78,1864.05,5080.14,3.36,1.5866922584772871,62.903225806451616
237215,Membership Drive,2023-12-03,All,Social Media,1467,787,100,4425.98,6769.83,3.38,53.6468984321745,12.706480304955528
376804,Category Promotion,2023-12-03,Premium,Email,3657,936,50,1965.11,3441.23,3.53,25.594749794913863,5.3418803418803416
237578,App Push Notification,2023-12-03,Inactive,Social Media,8422,264,70,4057.68,9283.61,1.52,3.1346473521728804,26.515151515151516
787178,Email Campaign,2023-12-03,Premium,Social Media,6711,246,24,3940.79,4519.46,2.14,3.6656236030397853,9.75609756097561
887862,Referral Program,2023-12-03,All,Social Media,3724,990,64,1635.41,2932.57,2.15,26.584317937701396,6.4646464646464645
824425,New User Discount,2023-12-02,All,Social Media,3784,175,17,1524.92,8798.01,3.5,4.6247357293868925,9.714285714285714
595836,Weekend Special,2023-12-02,Premium,Social Media,8086,949,89,2334.1,6014.11,2.21,11.736334405144696,9.378292939936776
86043,Festival Offer,2023-12-02,Premium,Social Media,8250,842,44,3962.3,7371.29,3.3,10.206060606060605,5.225653206650831
